app,func,end_timestamp,duration,arrival_time,trace_id,arrival_time_norm,func_id,arrival_time_hr
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022629.2204840184,0.918,228.3024840184953,71,228.3024840184953,resnet50,0.06341735667180425
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022629.3471388816,0.0,229.34713888156693,71,229.34713888156693,googlenet,0.06370753857821304
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022631.0288619996,1.021,230.00786199967843,71,230.00786199967843,resnet50,0.06389107277768845
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022631.746179104,0.944,230.80217910395004,71,230.80217910395004,resnet50,0.0641117164177639
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022631.76374197,0.01,231.75374196993653,71,231.75374196993653,inception,0.06437603943609348
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022632.2809979916,0.0,232.2809979915619,71,232.2809979915619,googlenet,0.06452249944210052
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022634.9004909992,0.0,234.9004909992218,71,234.9004909992218,googlenet,0.06525013638867272
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022634.9669480324,0.039,234.9279480323894,71,234.9279480323894,inception,0.06525776334233038
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022636.0012969972,0.925,235.07629699714016,71,235.07629699714016,resnet50,0.06529897138809448
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022637.0895330906,0.0,237.08953309059143,71,237.08953309059143,googlenet,0.0658582036362754
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022664.8623170851,0.011,264.8513170850929,71,264.8513170850929,inception,0.07356981030141468
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022666.119482994,0.017,266.1024829939706,71,266.1024829939706,inception,0.07391735638721406
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022666.919481039,0.781,266.1384810390882,71,266.1384810390882,resnet50,0.07392735584419118
