app,func,end_timestamp,duration,arrival_time,arrival_time_fix,trace_id,arrival_time_norm
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289717.1122739315,0.063,1717.0492739314795,289717.0477830314,20,1717.0492739314795
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289719.0054960251,0.046,1718.9594960251125,289718.95800512505,20,1718.9594960251125
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289720.7365899086,0.042,1720.694589908584,289720.6930990085,20,1720.694589908584
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289722.52255797386,0.044,1722.4785579738673,289722.4770670738,20,1722.4785579738673
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289737.90370607376,0.045,1737.8587060737773,289737.8572151737,20,1737.8587060737773
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289739.6620130539,0.047,1739.6150130538736,289739.6135221538,20,1739.6150130538736
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289741.43355703354,0.042,1741.391557033523,289741.39006613346,20,1741.391557033523
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289742.90526509285,0.041,1742.8642650928232,289742.86277419276,20,1742.8642650928232
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289744.6030910015,0.042,1744.5610910014948,289744.55960010143,20,1744.5610910014948
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289746.22116804123,0.042,1746.1791680412134,289746.17767714115,20,1746.1791680412134
